제목,날짜,제목_긍정,제목_부정,제목_중립,스크립트_긍정,스크립트_부정,스크립트_중립
어닝이 우리를 지켜줄 것이다?/ 김현석 기자와 함께하는 미증시 Q&A / 출근전 글로벌 이슈 월나우/ 한국경제,2021-07-13,5.82e-05,4.64e-05,0.99989545,0.023488497,0.034459352,0.9420522
연 1.2%까지 떨어진 금리가 바닥 쳤다고 보는 이유/ 김현석 기자와 함께하는 미증시 Q&A / 출근전 글로벌 이슈 월나우/ 한국경제,2021-07-08,4.2e-05,0.000111007,0.99984705,0.020322287,0.03807655,0.9416011
9월 위기설의 진실 / 김현석 기자와 함께하는 미증시 Q&A / 출근전 글로벌 이슈 월나우/ 한국경제,2021-07-06,7.35e-05,0.001637668,0.9982889,0.002788362,0.012807719,0.9844039
차분한 아마존 '프라임 데이'의 의미/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-24,4.52e-05,4.24e-05,0.9999125,0.000887413,0.020818453,0.9782942
"월가 대형 투자자의 시각…""대형 악재도 사흘이면 끝""/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제",2021-06-23,0.000338377,0.031462673,0.9681989,0.011186643,0.00609745,0.98271596
일단 가라앉은 Fed 충격...하지만/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-22,0.000774202,0.02469837,0.9745275,0.015268578,0.020708138,0.9640233
기준금리 인상 시사에 폭락한 금리…스태그플레이션?/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-18,3.78e-05,0.000110489,0.9998517,0.007636295,0.037819985,0.9545438
갑자기 '훅' 다가온 기준금리 인상/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-17,4.7e-05,6.38e-05,0.99988925,0.001022368,0.02430095,0.9746768
"펀드매니저 72% ""인플레는 일시적""/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제",2021-06-16,0.000353234,0.001567826,0.99807894,0.009375443,0.028877731,0.9617468
경기민감주 대신 기술주 랠리…FOMC 이후엔?/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-15,4.46e-05,4.57e-05,0.99990976,0.023804396,0.03317049,0.9430252
인플레 피크 지났다? S&P 500 사상 최고 돌파/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-11,0.9858571,0.000949509,0.013193314,0.007544637,0.03622759,0.9562278
인플레 치솟는다는데 금리는 하락…왜?/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-10,6.03e-05,0.000354693,0.999585,0.001205524,0.03921744,0.95957696
퀴즈 : 미국 경제가 좋으면 주가는 어딜 향할까요?/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-06-09,5.55e-05,4.87e-05,0.9998959,0.010686354,0.030047692,0.959266
옐런의 속내는 빠른 긴축?…파월과의 갈등설/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우,2021-06-08,0.000489277,0.008776813,0.99073386,0.011252874,0.0215514,0.96719575
이른 테이퍼링? 갑자기 강세 전환한 달러/ 김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우,2021-06-04,7.29e-05,0.000147318,0.99977976,0.006118442,0.036156803,0.9577248
모두가 기다리는 6월4일/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우,2021-06-03,3.92e-05,3.78e-05,0.999923,0.016716458,0.017811112,0.96547234
"""8~9월 테이퍼링 발표되면 10% 안팎 조정""/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우",2021-06-02,4.61e-05,3.44e-05,0.99991953,0.017559158,0.07656865,0.90587217
김현석 기자와 증시 Q&A,2021-06-01,4.42e-05,4.21e-05,0.9999137,0.00656614,0.022488667,0.9709452
미국 인플레 나비효과 → 외국인의 한국 주식 매도/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우,2021-05-28,0.000337967,0.000318011,0.99934405,0.002294717,0.027022501,0.97068274
"""살수도 팔수도 없다""는 월가 큰손, ""달러가 관건""/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우",2021-05-27,5.85e-05,7.95e-05,0.99986196,0.009756708,0.018654704,0.9715885
"비트코인과 기술주, 테이퍼링의 삼각관계/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우",2021-05-26,8.17e-05,4.79e-05,0.9998704,0.008746891,0.024671633,0.9665815
2013년 테이퍼링에서 배우는 교훈 /김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-25,4.64e-05,4.66e-05,0.999907,0.037781984,0.027222026,0.9349959
유동성 '피크'의 불안한 징후들/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-21,4.82e-05,4e-05,0.9999118,0.013727194,0.035663806,0.9506089
"'테이퍼링' 첫 시사한 Fed, 비트코인은 어디로?/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제",2021-05-20,4.88e-05,5.67e-05,0.9998944,0.003343889,0.047880027,0.948776
테슬라 하락+인플레에 베팅한 '빅숏' 마이클 버리/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-18,0.000200948,0.000588346,0.9992107,0.023777373,0.024243077,0.9519795
인플레 위협에도 뉴욕 증시 반등한 이유/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-14,5.86e-05,4.87e-05,0.9998926,0.012295953,0.041390274,0.9463138
공짜돈이 낳은 위험자산 폭등 이제 떠나라/김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-12,5.26e-05,4.43e-05,0.99990296,0.020130796,0.042311944,0.93755716
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-12,4.63e-05,3.63e-05,0.9999175,0.001729146,0.3261897,0.6720811
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-11,4.63e-05,3.63e-05,0.9999175,0.018230459,0.06254966,0.91921985
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-07,4.63e-05,3.63e-05,0.9999175,0.016632697,0.056780163,0.92658716
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-06,4.63e-05,3.63e-05,0.9999175,0.008728682,0.060960397,0.9303109
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-05-04,4.63e-05,3.63e-05,0.9999175,0.015825225,0.034747083,0.9494278
김현석의 월스트리트나우/ 출근전 글로벌 이슈 월나우/ 한국경제,2021-04-30,4.63e-05,3.63e-05,0.9999175,0.020665985,0.07370135,0.90563273
김현석의 월스트리트나우/ 출근전 글로벌 이슈/ 한국경제,2021-04-29,4.58e-05,3.7e-05,0.99991727,0.03658975,0.0356506,0.92775965
김현석의 월스트리트나우/ 출근전 글로벌 이슈/ 한국경제,2021-04-28,4.58e-05,3.7e-05,0.99991727,0.04222826,0.03739436,0.92037743
김현석의 월스트리트나우/ 출근전 글로벌 이슈/ 한국경제,2021-04-27,4.58e-05,3.7e-05,0.99991727,0.015213679,0.027988974,0.9567974
"바이든의 부자증세, 매물 폭탄 부르나/ 210423김현석의 월스트리트나우",2021-04-23,8.21e-05,0.000201045,0.9997168,0.031737488,0.029506233,0.93875635
"캐나다의 테이퍼링, 미국 금리는 잠잠했다/ 210422김현석의 월스트리트나우",2021-04-22,4.79e-05,9.56e-05,0.9998565,0.025099033,0.042929053,0.9319719
조정은 매수 기회 vs 5월에 팔아라/ 210421 김현석의 월스트리트나우,2021-04-21,0.000116034,0.000255052,0.9996289,0.012581467,0.031523168,0.9558954
SPAC 이어 비트코인까지…투기자산 약세는 위험신호? / 210420 김현석의 월스트리트나우,2021-04-20,4.2e-05,7.83e-05,0.9998797,0.017759511,0.073221005,0.9090195
"환상적 지표, 급등한 증시…그런데 '5월에 팔아라'?/ 210416 김현석의 월스트리트나우",2021-04-16,4.69e-05,3.78e-05,0.99991536,0.03508735,0.03554822,0.9293645
가시화된 변곡점.. 월가 IB는 '우량주' 집중 추천 / 210415 김현석의 월스트리트나우,2021-04-15,0.000209324,4.67e-05,0.9997441,0.024259945,0.033593126,0.94214684
"글로벌 펀드매니저들 ""금리 2.3%면 주식보다 채권이 더 매력적"" / 210414 김현석의 월스트리트나우",2021-04-14,5.07e-05,5.64e-05,0.99989295,0.013187547,0.036552407,0.95026004
팬데믹 이후 첫 어닝시즌 본격 개막! 경제 재개 영향은?  / 210413 김현석의 월스트리트나우,2021-04-13,0.000219082,5.23e-05,0.9997286,0.020712273,0.04727208,0.93201566
S&P500 연말 목표치 거의 도달.. 안주(complacency)하는 투자자들 / 210409 김현석의 월스트리트나우,2021-04-09,0.01792073,0.026502578,0.95557666,0.012789071,0.029635947,0.95757496
"호황 2023년까지 이어지지만, 이를 위협하는 두 가지 요소 / 210408 김현석의 월스트리트나우",2021-04-08,7.89e-05,8.39e-05,0.99983716,0.001460728,0.022761445,0.97577786
"외국인 투자자, 한국 증시로 돌아오는 이유는? / 210407 김현석의 월스트리트나우",2021-04-07,4.44e-05,4.47e-05,0.99991083,0.011081077,0.046433814,0.94248503
미 경제의 급속한 회복에도 국채 금리 잠잠했던 네가지 이유/ 210406 김현석의 월스트리트나우,2021-04-06,4.18e-05,9.65e-05,0.9998617,0.021915058,0.04457323,0.9335118
물가 보다 중요한 '고용'.. 3월 일자리 얼마나 늘었을까? / 210402 김현석의 월스트리트나우,2021-04-02,3.75e-05,3.56e-05,0.9999269,0.003867508,0.01802001,0.97811246
"미래에 눈이 먼(Blind to the Future) 캐시 우드, 성과 이어갈까? / 210401김현석의 월스트리트나우",2021-04-01,8.56e-05,0.000189786,0.9997247,0.018808352,0.04032714,0.9408645
"주식과 채권에 역풍 될 수 있는 '경제 성장', 방망이 짧게 잡아야.. / 2103231김현석의 월스트리트나우",2021-03-31,4.47e-05,4.28e-05,0.9999125,0.004158595,0.05671536,0.9391261
"맨해튼 식당에 노인들 많아지고, 중앙은행들은 완화책에서 발빼기 시작했다 / 210326 김현석의 월스트리트나우",2021-03-26,6.37e-05,5.21e-05,0.9998841,0.009039767,0.021048047,0.9699122
장기적으로 승리하려면 기본으로 돌아가라(Back to the basics)!/ 210325 김현석의 월스트리트나우,2021-03-25,0.000500274,0.000331057,0.99916875,0.013853029,0.031500544,0.9546464
작년 바닥 찍고 1년.. 월가 '2년차 징크스 ' 극복할까?   / 210324 김현석의 월스트리트나우,2021-03-24,0.001631304,0.012657279,0.9857114,0.00456386,0.021155018,0.9742811
"'리플레이션 트레이드' 속 기술주 반등, 월가는 000 선호!/ 210323 김현석의 월스트리트나우",2021-03-23,0.006467531,0.000221552,0.9933109,0.008479953,0.024697669,0.9668224
미국채 10년물 수익률 2%에 도달하면 증시는? / 210319 김현석의 월스트리트나우,2021-03-19,5.99e-05,4.84e-05,0.99989176,0.007492401,0.040206455,0.9523012
"점도표 장례식의 날.. 다우 사상 첫 33,000 돌파 / 210318 김현석의 월스트리트나우",2021-03-18,0.9998017,5.95e-05,0.000138801,0.004971305,0.019315682,0.975713
"코로나 팬데믹 이후 1년, 고성장과 인플레는 컨센서스 / 210317 김현석의 월스트리트나우",2021-03-17,0.009489351,0.042270172,0.9482404,0.026126169,0.024643257,0.9492306
시장과 Fed의 줄다리기.. 비둘기는 날 것인가?  / 210316 김현석의 월스트리트나우,2021-03-16,0.000234482,0.000459721,0.99930584,0.034846116,0.026325503,0.93882835
"경기 회복에 대비하는 월가, 더 매력적이 된 주가 / 210312 김현석의 월스트리트나우",2021-03-12,0.001291897,0.000766365,0.9979417,0.012869576,0.017877901,0.96925247
"무사히 넘어간 두 이벤트, 이머징마켓에겐 더욱 다행 / 210311 김현석의 월스트리트나우",2021-03-11,5.15e-05,0.000120781,0.99982774,0.006225846,0.04888345,0.94489074
"안정 되찾은 금리, 테슬라 분노의 폭등 / 210310 김현석의 월스트리트나우",2021-03-10,0.000294021,0.001048685,0.9986572,0.013268683,0.023085348,0.963646
"거센 로테이션, 가을까지 제대로 된 바닥이 나타나지 않을 수도..  / 210309 김현석의 월스트리트나우",2021-03-09,2.99e-05,6.64e-05,0.9999037,0.016480554,0.037123322,0.9463961
인플레 우려 높인 파월 발언..모든 자산이 '출렁' / 210305 김현석의 월스트리트나우,2021-03-05,0.000407039,0.009347763,0.9902452,0.005611167,0.061089598,0.93329924
"금리 자극할 이벤트 줄줄이 대기, 파월 의장은 타월을 던질까? / 210304 김현석의 월스트리트나우",2021-03-04,4.77e-05,7.08e-05,0.9998815,0.001460596,0.011201628,0.9873378
버블을 경계해야 할 시점이 다가오고 있다!  / 210303 김현석의 월스트리트나우,2021-03-03,3.98e-05,7.07e-05,0.9998895,0.018555067,0.028773023,0.9526719
초대형 부양책과 실물지표 호조에도 금리 잠잠 '미증시 반등' / 210302 김현석의 월스트리트나우,2021-03-02,0.002426323,0.000118656,0.99745506,0.026179131,0.010412484,0.9634084
"10년물 국채금리 저항선 무너지나, 추락한 미증시  / 210226 김현석의 월스트리트나우",2021-02-26,3.71e-05,0.000151761,0.9998111,0.030308347,0.04019879,0.9294927
"파월 인플레 우려 일축, 경기민감주 줄줄이 상한가 / 210225 김현석의 월스트리트나우",2021-02-25,0.13700448,0.036873676,0.8261218,0.036992043,0.033839263,0.92916864
"롤러코스터 미국증시, 앞으로 투자 전략은?/ 210224 김현석의 월스트리트나우",2021-02-24,7.3e-05,4.28e-05,0.99988425,0.01688364,0.063801065,0.9193153
"대규모 부양책과 백신효과 '인플레 자극', 테슬라 8.55% 급락 / 210223 김현석의 월스트리트나우",2021-02-23,0.011041596,0.5734007,0.41555768,0.013402252,0.048068237,0.93852955
"가속화된 리플레이션 트레이드, 큰 부양책이 부작용을 낳을까? / 210219 김현석의 월스트리트나우",2021-02-19,4.56e-05,3.59e-05,0.9999186,0.008154993,0.030829718,0.9610152
"장기 금리 상승세, 주식시장에 미치는 영향은? / 210218 김현석의 월스트리트나우",2021-02-18,5.1e-05,4.41e-05,0.9999049,0.021056218,0.048763085,0.9301807
금리상승 수혜주 피해주는? 월가 펀드매니저 서베이에서 'V자 경기회복' 응답 최고 수준 / 210217 김현석의 월스트리트나우,2021-02-17,4.35e-05,4.05e-05,0.99991596,0.045410927,0.0526389,0.9019502
"장기 금리, 어디까지 올라야 주가에 영향을 미칠까? / 210216 김현석의 월스트리트나우",2021-02-16,0.000120744,0.000141253,0.99973804,0.013776718,0.024915585,0.9613077
"유동성→실적 장세…""새 사이클 시작된다"" / 210210 김현석의 월스트리트나우",2021-02-10,0.001145914,0.000186273,0.99866784,0.027030813,0.036588755,0.9363803
"커지는 인플레 불안, 물가만 바라보는 월가 / 210209 김현석의 월스트리트나우",2021-02-09,3.92e-05,4.67e-05,0.99991405,0.022114787,0.03512495,0.9427602
"백신에 따라 엇갈리는  각국의 주가, 환율 / 210205 김현석의 월스트리트나우",2021-02-05,0.000836161,0.104276836,0.894887,0.03191036,0.028528705,0.93956095
"기술주 주춤, 경기민감주는 반등..시장은 어디를 향해갈까 / 210204 김현석의 월스트리트나우",2021-02-04,0.08964079,0.000843747,0.90951544,0.020575508,0.040740885,0.9386835
"유럽경제 부진에 달러 강세, 3~4월 경기민감주 쏠림 가능성 / 210203 김현석의 월스트리트나우",2021-02-03,5.66e-05,0.000344149,0.9995993,0.0176043,0.06144424,0.9209514
은 시장이 게임스탑처럼 폭등하기 어려운 5가지 이유 / 210202 김현석의 월스트리트나우,2021-02-02,0.000377478,0.005488332,0.99413425,0.010012819,0.03725864,0.95272857
게임스톱 사태가 대규모 조정 부를 가능성 / 210201 김현석의 월스트리트나우,2021-02-01,0.001837032,0.629299,0.368864,0.002631156,0.06150242,0.9358664
"정치권, 소송전으로 번진 '게임스탑' 광풍, 로빈후드 IPO 차질 우려  / 210129 김현석의 월스트리트나우",2021-01-29,0.000108908,0.99935454,0.000536533,0.006508582,0.0638319,0.9296594
"'게임스탑' 공매도 헤지펀드 대규모 손실에 뉴욕증시 급락, 조정장 시작되나  / 210128 김현석의 월스트리트나우",2021-01-28,0.000855243,0.84735286,0.15179178,0.010805642,0.09264836,0.89654595
"하루에 92%오른 게임스탑, 개미VS기관 공매도 전쟁의 승자는? / 210127 김현석의 월스트리트나우",2021-01-27,0.000251539,0.000495491,0.99925286,0.021373514,0.034444205,0.9441822
"테슬라, 스페이스X, 보링컴퍼니 묶은 지주사 나올까? / 210126 김현석의 월스트리트나우",2021-01-26,0.013730496,0.006337236,0.97993237,0.024646172,0.056134753,0.9192191
뉴욕증시 사상 최고치...아마존 애플 목표가 대폭 상향 / 210122 김현석의 월스트리트나우,2021-01-22,0.99986374,3.53e-05,0.000100979,0.040810518,0.019680884,0.9395086
월가의 컨센서스는 시장 더 간다! 그렇다면 뭘 사야할까 / 210121 김현석의 월스트리트나우,2021-01-21,6.22e-05,0.000100188,0.9998375,0.021459285,0.028252304,0.9502884
월가 펀드매니저 200명 설문조사에서 나온 시장전망은? / 210120 김현석의 월스트리트나우,2021-01-20,5.87e-05,4.2e-05,0.99989927,0.008599945,0.032674357,0.9587257
김현석 기자와 증시 Q&A/ 210119 김현석의 월스트리트나우,2021-01-19,4.26e-05,3.86e-05,0.9999188,0.019501567,0.021147825,0.9593506
금리상승 이끈 파월....바이든 부양책 논의 과정에서 증시 변동성 커질 듯 / 210115 김현석의 월스트리트나우,2021-01-15,6.12e-05,5.44e-05,0.99988437,0.022369757,0.03617371,0.9414565
증시의 금리 변수는 잠잠.....리플레이션 트레이드 지속 / 210114 김현석의 월스트리트나우,2021-01-14,4.04e-05,4.56e-05,0.99991393,0.010300454,0.01577452,0.973925
달러 약세 둔화...달러 강세로 반전한다면? / 210113 김현석의 월스트리트나우,2021-01-13,0.000113386,0.003006277,0.9968804,0.011863707,0.019942291,0.96819395
