제목,날짜,긍정,부정,중립,제목_긍정,제목_부정,제목_중립
“들어갈 집 없다” 세입자 불안에 결국 원상복구 된 부동산 정책,2021-08-12,0.001713399,0.02038712,0.97789943,3.46E-05,0.000140645,0.9998247
"부자들이 가상 자산을 무시하지 않는 이유 [인호, 고려대학교 블록체인연구소 소장 2부]",2021-08-10,0.001277472,0.004222983,0.99449956,9.71E-05,6.29E-05,0.99984014
"블록체인 전문가가 말하는 비트코인 전망 [인호, 고려대학교 블록체인연구소 소장 1부]",2021-08-09,0.001753601,0.002473307,0.99577314,6.22E-05,3.79E-05,0.9999
"수도권 집값, 공급을 해도 계속 오르는 황당한 이유",2021-08-07,0.001399465,0.003100505,0.9955001,4.30E-05,5.73E-05,0.99989974
매물 없애는 양도세 개정안 또 나왔다,2021-08-06,0.002574396,0.008467375,0.9889583,0.000301283,5.77E-05,0.99964106
모두가 화날 때 '더' 돈 벌기 쉬운 부자들의 투자법,2021-08-05,0.013276146,0.005680853,0.981043,0.000386314,0.000171059,0.99944264
"부자들이 대출을 갚지 않는 이유 [김은진, 레오대출연구소 2부]",2021-08-03,0.004367843,0.001395819,0.99423635,9.25E-05,7.72E-05,0.99983025
"무주택자를 위한 가장 완벽한 대출가이드 [김은진, 레오대출연구소 1부]",2021-08-02,0.000635442,0.002530766,0.9968338,6.04E-05,4.05E-05,0.999899
친구 아파트 따라 강남 가버린 오피스텔 가격,2021-08-01,0.00422135,0.022824576,0.97295403,4.58E-05,4.35E-05,0.9999107
당신은 중산층인가요? 중산층이 줄어들 수밖에 없는 이유,2021-07-31,0.000664368,0.013287628,0.98604804,0.00010473,0.000117958,0.99977726
이런 마인드라면 누구든 부자가 될 수 있습니다.,2021-07-30,0.002103886,0.010661871,0.9872343,0.001637311,0.00040662,0.99795604
"전세 연장했더니 벼락거지 된 국민들, 그런데 정부는 자화자찬 하는 중?",2021-07-29,0.016274748,0.014144519,0.96958065,9.68E-05,0.000554252,0.99934906
"일단 따라 하세요, 부자들의 투자비법 [홍춘욱, 이코노미스트 2부 @chunukhong]",2021-07-28,0.001138062,0.023474377,0.9753876,6.56E-05,3.69E-05,0.9998975
"하반기 부동산 시장, 안타깝지만 이렇게 됩니다 [홍춘욱, 이코노미스트 1부 @chunukhong]",2021-07-26,0.000677408,0.004418721,0.9949038,4.85E-05,0.000157378,0.9997942
당신의 인생은 절대 망하지 않을 겁니다.,2021-07-23,0.000853291,0.00544926,0.99369746,0.001211823,0.002475001,0.99631315
전월세신고제가 가져올 후폭풍,2021-07-22,0.019327363,0.02905564,0.95161694,0.000569261,0.000324227,0.99910647
"4년만에 세금 82% 상승, 불만있으면 집 팔면 된다고?",2021-07-21,0.003840566,0.004838222,0.9913212,0.000191715,6.45E-05,0.99974376
50억 자산가가 알려주는 가장 확실한 부자되는 방법 [부자아빠 정선용 작가],2021-07-19,0.000776844,0.00290992,0.9963132,0.000170184,5.20E-05,0.99977785
"평균 집값 14억 홍콩, 한국 부동산의 미래모습일까?",2021-07-18,0.001146722,0.017080719,0.9817726,4.35E-05,4.19E-05,0.99991465
부자가 되는 첫 걸음 '월세',2021-07-17,0.001428276,0.004404539,0.9941671,0.000845442,0.000143097,0.9990114
3기 신도시 청약 전 반드시 확인해야 할 4가지,2021-07-16,0.000861635,0.00546202,0.9936763,4.02E-05,7.22E-05,0.9998876
"1년만에 또 바뀐 부동산 정책, 세입자는 어쩌나요?",2021-07-15,0.002285635,0.006662383,0.9910521,4.61E-05,3.65E-05,0.99991727
"3040 청약에만 매달리면 절대 안되는 이유 [채상욱, 전 하나금융투자 연구위원 2부 @SmallRichTV]",2021-07-14,0.0012989,0.008318485,0.9903827,4.37E-05,4.94E-05,0.9999069
"절대 잃지 않는 부자들의 투자 방법 [채상욱, 전 하나금융투자 연구위원 1부 @SmallRichTV]",2021-07-12,0.000814743,0.02209991,0.9770853,0.000373243,0.000158059,0.9994686
"주택청약, 도대체 누굴 위한 정책인가요?",2021-07-09,0.002104247,0.001151839,0.9967439,4.38E-05,3.87E-05,0.9999176
지금 살 집 없는데 3기 신도시만 기다리라는 정부,2021-07-08,0.000664332,0.015933631,0.983402,3.73E-05,5.44E-05,0.9999083
부자가 되려면 반드시 알아야 할 보험의 비밀 [부읽남의 돈워리 구본기 생활경제연구소장 2부],2021-07-07,0.004358642,0.015205122,0.98043627,8.73E-05,5.51E-05,0.9998574
부자가 되려면 보험의 늪에서 벗어나세요 [부읽남의 돈워리 구본기 생활경제연구소장 1부],2021-07-05,0.002494769,0.010067288,0.9874379,0.000268876,0.00017513,0.9995559
"내년 8월을 기점, 부동산 시장에 불어닥칠 피바람",2021-07-02,0.010001688,0.026673095,0.96332526,3.89E-05,4.10E-05,0.99992
"가슴이 웅장해지는 ‘그’ 대책, 이제 누가 울고 누가 웃을까?",2021-07-01,0.019033002,0.011517346,0.96944964,4.27E-05,0.000127373,0.9998299
"월급으로 만족 못한다면, 바로 '이것'부터 시작하세요 [부읽남의 돈워리 @ssidp 2부]",2021-06-30,0.001315115,0.003529279,0.99515563,0.000374207,0.000372334,0.99925345
월급중독에서 탈출하는 가장 쉽고 현실적인 방법 [부읽남의 돈워리 @ssidp 1부],2021-06-28,0.001640463,0.01613149,0.98222816,0.000610704,0.00028259,0.9991066
6개월 만에 10억 오른 미친 집 값의 비밀,2021-06-25,0.004841304,0.012913244,0.98224545,0.001812614,0.000652877,0.9975345
집값의 90%는 대체 누가 책임질까? 뭔가 이상한 누구나집,2021-06-23,0.000732459,0.012709317,0.98655814,4.52E-05,4.67E-05,0.9999081
1억으로 내 집 마련하는 가장 현실적인 방법,2021-06-18,0.004014031,0.019562535,0.97642344,0.000186134,0.000109166,0.99970466
지금 금리 걱정할 때가 아닙니다,2021-06-14,0.003164244,0.018494578,0.97834116,0.000106667,8.85E-05,0.9998048
5억 벌었으면 세금 내셔야죠,2021-06-10,0.001560393,0.014633465,0.9838062,0.000424885,0.000380451,0.9991947
집 값 올리려는 국회의원들,2021-06-07,0.00063455,0.007094326,0.99227107,8.35E-05,4.72E-05,0.9998692
이제 다주택자들은 어떤 마음일까?,2021-06-04,0.000478536,0.026517484,0.97300404,0.000151533,0.000595155,0.99925333
"부동산 정책, 도대체 왜 이러는가?",2021-06-02,0.000974023,0.021599755,0.9774262,4.96E-05,4.25E-05,0.99990785
당신은 지금 하루하루 가난해지고 있습니다(feat.샤넬/에르메스/루이비통),2021-05-31,0.03314091,0.012887158,0.9539719,0.000334586,0.000543442,0.99912196
투기를 위해 유령청사를 지은 정부기관이 있다?,2021-05-28,0.003953686,0.06062853,0.9354177,7.03E-05,5.53E-05,0.9998745
"밀려나는 젊은 부부들, 다음은 누구 차례인가?",2021-05-27,0.000637138,0.001006252,0.99835664,3.42E-05,5.01E-05,0.9999157
무주택자 대출 90%까지 해줄까,2021-05-26,0.000597266,0.028590621,0.9708121,6.59E-05,5.86E-05,0.9998754
6월 이후 주택 가격이 걱정되는 이유,2021-05-21,0.00108919,0.018508816,0.980402,3.93E-05,3.92E-05,0.99992144
집 값이 떨어지길 기대한다면 숫자를 보세요,2021-05-20,0.001208098,0.004149822,0.994642,9.32E-05,6.69E-05,0.9998398
다시 갭투자자들이 증가하고 있는 이유,2021-05-17,0.00130296,0.001085845,0.9976112,0.000337103,0.000355291,0.99930763
"서울 강남 재건축 멈춤 주의보, 또 다른 풍선효과",2021-05-14,0.000542895,0.020613985,0.97884315,8.11E-05,9.34E-05,0.9998254
서울 낙후 빌라의 호재? 빌라투자이야기,2021-05-13,0.000468852,0.001747755,0.9977834,4.38E-05,3.89E-05,0.99991715
GTX D는 이제 대선으로 간다,2021-05-12,0.001225962,0.018570323,0.9802037,5.55E-05,4.73E-05,0.99989724
결혼 전에 남자친구랑 같이 집 사도 될까요...?,2021-05-10,0.001216857,0.003645224,0.99513793,7.78E-05,6.58E-05,0.99985635
"추가 대출규제 발표, 집 사기 더 힘들어진다",2021-05-06,0.000581774,0.010961829,0.9884564,4.81E-05,8.79E-05,0.999864
"1년 남은 현 정부, 앞으로의 부동산 대책은?",2021-05-03,0.000521743,0.002088361,0.99738985,4.44E-05,4.17E-05,0.99991393
경기도의 분노! GTX-D는 어떻게 되나,2021-04-29,0.000752852,0.025077472,0.9741696,4.11E-05,5.04E-05,0.99990845
"토지거래허가제 시행, 집 값 신고가 속출",2021-04-28,0.020075284,0.037503574,0.94242114,0.03162531,0.003175565,0.9651991
시세보다 싼 3만호 사전청약이 다가온다,2021-04-26,0.001320242,0.009356087,0.98932374,0.000150968,0.000237482,0.99961156
안하면 과태료! 전월세신고제 6월부터 시작,2021-04-23,0.033412475,0.04741849,0.91916907,0.000224384,0.000517183,0.99925834
재건축 청신호? 서울 아파트 값 일주일 간 난리 난다,2021-04-22,0.006651191,0.03137892,0.9619699,5.32E-05,4.80E-05,0.9998988
코인으로 10배 번 사람들은 어디로 갈까,2021-04-20,0.000663889,0.004022421,0.9953137,0.000624629,0.000765266,0.99861014
또 하나의 부동산 태풍이 온다,2021-04-16,0.007515363,0.014931637,0.97755307,9.52E-05,7.61E-05,0.9998287
오세훈 시장이 만든 나비효과,2021-04-14,0.004587835,0.010748407,0.98466367,0.007909401,0.002083601,0.9900069
대출규제 풀어준다고?..이제 집 살 수 있을까,2021-04-13,0.000743047,0.01746704,0.98179,4.33E-05,5.84E-05,0.9998983
종부세는 사실상 서울세?,2021-04-09,0.000929161,0.000814465,0.9982563,7.97E-05,7.37E-05,0.9998466
압구정 아파트가 80억에 팔렸다. 그 의미는?,2021-04-07,0.015994158,0.003235545,0.9807704,5.87E-05,6.44E-05,0.999877
'부동산 읽어주는 남자'가 전하는 내 집 마련과 부동산 투자의 모든 것! [CLASS101],2021-04-06,0.000613268,0.000952787,0.99843395,5.09E-05,3.49E-05,0.99991417
"2030남자들, 중요한 건 영차뿐만이 아닙니다.",2021-04-02,0.002082722,0.001964425,0.99595284,6.34E-05,6.09E-05,0.99987566
"박영선 서울시장 후보의 수직정원, 과연?",2021-04-01,0.000770597,0.002809688,0.9964197,5.02E-05,4.29E-05,0.9999069
LH잡으랬더니 내 세금을 올린다..,2021-03-31,0.00118729,0.06952175,0.9292909,0.00010062,8.10E-05,0.9998184
박영선 vs 오세훈 서울시장선거! 과연 앞으로 서울 집 값은?,2021-03-25,0.004168439,0.00101592,0.9948157,4.08E-05,3.97E-05,0.99991953
계약 갱신 청구권 첫 판결 나왔다,2021-03-24,0.023750272,0.12652995,0.84971976,0.9963381,0.002373023,0.001288888
이번엔 떨어지면 진짜로 살거에요,2021-03-22,0.00060022,0.020957118,0.9784427,0.00050861,0.001164676,0.9983267
"불타오르는 LH사태, 고작 7명 밝혀냈다",2021-03-19,0.001131302,0.06627084,0.9325979,8.82E-05,0.000153563,0.9997583
공시가격 2배? 보유세 핵폭탄 터졌다,2021-03-27,0.001188443,0.016749475,0.9820621,0.000184227,0.000582642,0.9992331
LH로 대동단결,2021-03-15,0.000871544,0.03758418,0.96154433,0.000117302,3.56E-05,0.99984705
그래도 자전거래는 있다니까요?,2021-03-12,0.004672033,0.10064256,0.8946854,0.000440226,0.000680121,0.9988796
LH혼자 산다..끝없는 투기 의혹,2021-03-10,0.001179034,0.060144175,0.93867683,0.000360723,0.003216105,0.9964232
집 값 어디까지 올라갈까?,2021-03-08,0.01172303,0.006907065,0.98136985,5.85E-05,5.45E-05,0.9998871
세금 그냥 내라면 좀 내세요,2021-03-05,0.000493146,0.000624499,0.9988824,0.000282383,0.000265697,0.99945194
"무주택자의 희망, 3기 신도시 추가발표",2021-03-03,0.000809438,0.03225958,0.966931,4.12E-05,4.70E-05,0.9999119
부읽남X클래스101 내집마련 부동산 강의 오픈,2021-03-02,0.000383069,0.001061396,0.9985555,3.99E-05,3.84E-05,0.9999217
자전거래로 집 값을 띄운다?,2021-02-26,0.001940349,0.002500834,0.9955588,5.22E-05,3.67E-05,0.99991107
돈 없으면 나가랍니다,2021-02-25,0.000891999,0.003323101,0.99578494,0.000520153,0.00056205,0.9989178
집 값 조작의 증거 나왔다..,2021-02-24,0.001987342,0.055843305,0.94216937,0.004508154,0.03148891,0.96400297
폭등해버린 중개수수료 이야기,2021-02-22,0.003190597,0.03260009,0.9642093,0.002658362,0.24770814,0.7496335
부동산 세금 더 올려야한다,2021-02-19,0.004280119,0.008102537,0.98761743,0.000104224,9.65E-05,0.9997993
당첨되면 10억 버는 로또 분양이 온다. but..,2021-02-17,0.001114517,0.027201643,0.9716839,7.73E-05,9.15E-05,0.9998313
이해하면 소름돋는 집 값 평행이론,2021-02-15,0.000857461,0.005816317,0.9933262,7.02E-05,4.63E-05,0.9998834
타이밍 놓쳐버린 50만명 기념 Q&A 영상,2021-02-11,0.001093033,0.013360688,0.98554623,4.39E-05,9.40E-05,0.9998621
가슴이 답답해지는 부동산 대책 후폭풍,2021-02-10,0.005626739,0.027239868,0.96713334,3.23E-05,6.79E-05,0.99989974
"부모님들 뒷골 잡는다 , 증여세 또 올라가나",2021-02-08,0.000846778,0.010216352,0.98893684,6.45E-05,5.03E-05,0.9998852
우주로 가는 전국 집 값 - 계속 상승 중,2021-02-05,0.003690788,0.003937967,0.9923712,5.61E-05,4.35E-05,0.99990034
가슴이 웅장해지는 부동산 대책 발표 - 완전 분석!,2021-02-04,0.004575021,0.009679527,0.9857455,3.76E-05,4.35E-05,0.9999188
25번째 부동산 대책 또 준비 중,2021-02-03,0.002280324,0.02397798,0.9737417,4.59E-05,4.25E-05,0.99991155
그래서 지금 집을 사요 말아요,2021-02-02,0.002509598,0.006286663,0.9912038,9.79E-05,8.19E-05,0.9998203
주식에서 돈 벌어서 부동산으로 올게요,2021-02-01,0.041727986,0.049102563,0.90916944,0.000238817,0.000103892,0.9996573
이게 다 청약 때문입니다,2021-01-25,0.012681799,0.002242806,0.9850753,0.000252235,0.000408497,0.9993393
사지도 갖지도 팔지도 마세요,2021-01-22,0.001055412,0.007175805,0.9917687,0.00037157,0.00064759,0.9989808
"역세권 개발 규제 완화, 용적률 700%에 50층까지? 아파트 공급이 정말 될까요",2021-01-21,0.000897184,0.000988777,0.99811405,3.90E-05,4.08E-05,0.99992025
애플카 투자? vs 현대차 신사옥? GBC 105층 올릴까 말까,2021-01-20,0.007794971,0.004708421,0.9874967,0.000179352,0.000154142,0.9996666
신혼특공 노리고 혼인신고 먼저 할까요?,2021-01-15,0.000387455,0.001605894,0.99800664,4.43E-05,4.74E-05,0.9999082
젊을 때 고생해야 하는 이유,2021-01-14,0.010827043,0.004477909,0.9846951,0.000254407,0.00022207,0.9995235
이제 막 투자를 하려는 사람은 주식 vs 부동산,2021-01-11,0.00086633,0.00466448,0.99446917,9.67E-05,6.39E-05,0.9998394
신혼 부부입니다. 강동과 구로 고민 중입니다(feat.결혼은현실),2021-01-08,0.000238279,0.00023922,0.9995225,5.57E-05,5.63E-05,0.99988794
21년 금리와 부동산 가격은?,2021-01-07,0.001094205,0.002961146,0.9959446,4.44E-05,4.26E-05,0.999913
"변창흠장관, 3기신도시 아파트 청약 이렇게 바꾼다",2021-01-04,0.0006006,0.001906161,0.9974932,3.81E-05,4.57E-05,0.9999163
1년전 아파트 팔고 전세 삽니다.. 어찌해야 하나요..,2021-01-01,0.001088238,0.08433321,0.9145785,5.63E-05,5.74E-05,0.9998863
"무주택자들의 걱정, 내년 아파트 가격 전망",2020-12-31,0.001528423,0.003395577,0.99507594,4.15E-05,4.70E-05,0.99991155
집 사고 나니 불안해요 어찌해야 할까요,2020-12-30,0.000711276,0.047383986,0.9519048,5.82E-05,6.71E-05,0.9998747
"대출중단 날벼락, 신용대출도 막힌다",2020-12-26,0.00154853,0.00224357,0.9962079,0.00052672,0.8076083,0.191865
전 국민 1주택자 법 추진 중입니다,2020-12-24,0.000530725,0.009341938,0.9901273,0.000447778,0.000262673,0.9992895
이제 전국이 부동산 규제지역입니다 (feat. 25번째 부동산 대책),2020-12-18,0.005289726,0.013069628,0.98164076,4.44E-05,4.24E-05,0.9999131
연봉 2억 받아도 강남 아파트 실거주가 어려운 이유,2020-12-17,0.001747693,0.010891747,0.9873605,8.22E-05,6.76E-05,0.9998503
지방 거주 대기업 부부가 왜 집을 못 샀을까,2020-12-16,0.000530465,0.004148244,0.9953212,7.23E-05,0.000187707,0.99974006
이것을 모르면 평생 전세삽니다,2020-12-09,0.007604921,0.029949192,0.96244586,0.000200732,0.000181685,0.99961746
"국토부장관 교체, 앞으로 아파트 값의 방향은?",2020-12-07,0.002559139,0.017847078,0.97959375,4.03E-05,4.01E-05,0.99991965
아파트 한 채 공동명의도 이제 종부세 감면 받습니다,2020-12-02,0.000408516,0.019810462,0.97978103,4.81E-05,4.35E-05,0.9999083
"종부세 3천만원의 시대, 이제 집 값 떨어질까요?",2020-11-26,0.012418519,0.00275569,0.98482573,7.35E-05,5.03E-05,0.99987614
지금 지방 아파트가 얼마나 올랐는지 아시나요,2020-11-23,0.015728857,0.002252521,0.98201877,5.67E-05,3.69E-05,0.9999063
이젠 신용대출로 아파트 사기도 힘듭니다,2020-11-19,0.001824688,0.020401143,0.97777414,0.000372039,0.000300485,0.99932754
아파트 청약 되는 사람들은 이런 사람들입니다,2020-11-18,0.00267178,0.00077252,0.99655557,4.78E-05,5.97E-05,0.9998925
"공장,호텔에서 전세살아라? 전세대책 나온다",2020-11-18,0.000423014,0.001407152,0.9981697,3.93E-05,4.90E-05,0.9999118
지금 전세사는 분은 꼭 보세요,2020-11-16,0.002357866,0.001762607,0.9958795,7.44E-05,7.01E-05,0.9998555
맘까페에 아파트 시세 잘 못 말하면 징역형?,2020-11-13,0.000944047,0.106376335,0.89267963,0.000102716,0.000512535,0.99938476
이 법 통과되면 전세 더 난리납니다,2020-11-12,0.046721835,0.03675782,0.9165203,6.50E-05,6.19E-05,0.99987316
임대차 3법 없애면 전세폭등 해결될까,2020-11-09,0.008539253,0.0517969,0.9396638,6.32E-05,4.40E-05,0.99989283
현재 아파트 경매 분위기 (feat.실제낙찰사례),2020-11-05,0.009269742,0.03729569,0.9534345,6.45E-05,7.19E-05,0.9998636
감면 했다는데 올라가는 이상한 재산세,2020-11-04,0.01248891,0.001794406,0.98571664,0.000135636,0.000392256,0.9994722
20만명이 홍남기 부총리를 해임하라고 하는 이유,2020-11-02,0.000708033,0.020202797,0.9790892,5.20E-05,5.89E-05,0.99988914
